"ds","y"
"2010-06-13",5.32300997913841
"2010-06-14",5.26269018890489
"2010-06-15",6.30627528694802
"2010-06-16",6.65286302935335
"2010-06-17",7.21964204013074
"2010-06-18",7.38832785957711
"2010-06-19",7.13886699994552
"2010-06-20",7.04315991598834
"2010-06-21",7.20637729147225
"2010-06-22",7.02997291170639
"2010-06-23",7.00760061395185
"2010-06-24",6.91869521902047
"2010-06-25",6.88448665204278
"2010-06-27",6.13772705408623
"2010-06-29",7.20637729147225
"2010-06-30",7.13727843726039
"2010-07-01",7.05444965813294
"2010-07-02",7.11232744471091
"2010-07-03",6.92657703322272
"2010-07-04",6.81454289725996
"2010-07-06",7.35500192110526
"2010-07-11",7.13169851046691
"2010-07-12",7.07749805356923
"2010-07-13",7.24208235925696
"2010-07-14",7.24708058458576
"2010-07-15",7.646353722446
"2010-07-16",7.45645455517621
"2010-07-17",7.30988148582479
"2010-07-18",7.23777819192344
"2010-07-19",7.27517231945277
"2010-07-20",7.46908388492123
"2010-07-21",7.45066079621154
"2010-07-22",8.12740456269308
"2010-07-23",7.77485576666552
"2010-07-24",7.52131798019924
"2010-07-25",7.54960916515453
"2010-07-26",7.94979721616185
"2010-07-27",7.79770203551669
"2010-07-28",7.79975331828725
"2010-07-29",7.9002660367677
"2010-07-30",7.85825418218603
"2010-07-31",7.94165125293056
"2010-08-01",7.67136092319064
"2010-08-02",8.13534694890671
"2010-08-03",8.68777949199177
"2010-08-04",8.45318786144033
"2010-08-05",8.06463647577422
"2010-08-06",8.00936307663004
"2010-08-07",7.87739718635329
"2010-08-08",7.85515700588134
"2010-08-09",8.14089846060785
"2010-08-10",7.92117272158701
"2010-08-11",7.9707403900071
"2010-08-12",7.96519829061218
"2010-08-13",8.13476078241865
"2010-08-14",7.79852305362521
"2010-08-15",8.30770596654951
"2010-08-16",8.28071107566285
"2010-08-17",8.74448811385292
"2010-08-18",8.59137258959049
"2010-08-19",8.44052810648075
"2010-08-20",8.50976567558744
"2010-08-21",8.35514473946184
"2010-08-22",8.28096440055337
"2010-08-23",8.44052810648075
"2010-08-24",8.31385226739821
"2010-08-25",8.08085641964099
"2010-08-26",8.18590748148232
"2010-08-27",8.85680335672838
"2010-08-28",8.07309119969315
"2010-08-29",8.14148104145742
"2010-08-30",8.18785544369562
"2010-08-31",8.11522197256233
"2010-09-01",8.15908865466791
"2010-09-02",8.20439841814938
"2010-09-03",8.28500889544988
"2010-09-04",8.08271113423758
"2010-09-05",8.24564690087386
"2010-09-06",8.2220164372022
"2010-09-07",8.45126704130007
"2010-09-08",8.5519810169019
"2010-09-09",8.62515033292133
"2010-09-10",9.13194630454817
"2010-09-11",8.33997857199043
"2010-09-12",9.86620096775011
"2010-09-13",9.27077674078001
"2010-09-14",8.77183540978982
"2010-09-15",8.49474306257865
"2010-09-16",8.61631428228404
"2010-09-17",8.94780609305705
"2010-09-18",9.07577987858049
"2010-09-19",9.50046944807102
"2010-09-20",11.4261031610143
"2010-09-21",9.29550838434606
"2010-09-22",8.61721950548336
"2010-09-23",8.47699600166482
"2010-09-24",8.32772616646141
"2010-09-25",8.30375241556341
"2010-09-26",9.330431852234
"2010-09-27",9.41613428495528
"2010-09-28",8.92292493064183
"2010-09-29",8.44591198941127
"2010-09-30",8.31115254800169
"2010-10-01",8.27052509505507
"2010-10-02",8.20166019080868
"2010-10-03",9.00981411052738
"2010-10-04",9.30909914399945
"2010-10-05",9.12847934549586
"2010-10-06",8.44741429680832
"2010-10-07",8.25426877009018
"2010-10-08",8.32482129876878
"2010-10-09",8.10288913464087
"2010-10-10",9.15957325492253
"2010-10-11",8.85109068766498
"2010-10-12",9.54057893384188
"2010-10-13",8.49043845410742
"2010-10-14",8.56464913257253
"2010-10-15",8.352318548226
"2010-10-16",8.10440130792161
"2010-10-17",9.15334665045606
"2010-10-18",10.0752957033132
"2010-10-19",8.71800933084636
"2010-10-20",8.34474275441755
"2010-10-21",8.2630748358026
"2010-10-22",8.25608813381491
"2010-10-23",8.00869818298853
"2010-10-24",8.52971447196991
"2010-10-25",8.861350110796
"2010-10-26",9.78914235075127
"2010-10-27",8.50025047068593
"2010-10-28",8.40559101483493
"2010-10-29",8.9441588309704
"2010-10-30",8.866581653304
"2010-10-31",9.01456876745782
"2010-11-01",9.13010597926558
"2010-11-02",10.2465097200211
"2010-11-03",8.58969988220299
"2010-11-04",8.65067458279072
"2010-11-05",8.78124833323686
"2010-11-06",8.33302993974291
"2010-11-07",9.06762406977459
"2010-11-08",9.52332462729018
"2010-11-09",8.70996000607173
"2010-11-10",8.37101068123816
"2010-11-11",8.37770121259764
"2010-11-12",8.40043463080604
"2010-11-13",8.18283871076603
"2010-11-14",8.8750074860484
"2010-11-15",9.21034037197618
"2010-11-16",8.71456755083648
"2010-11-17",8.31752199628717
"2010-11-18",8.55929436743487
"2010-11-19",8.60465446718623
"2010-11-20",8.73375513136489
"2010-11-21",9.54057893384188
"2010-11-22",10.1616893196654
"2010-11-23",8.8167050156216
"2010-11-24",8.31409733540581
"2010-11-25",8.7106195279423
"2010-11-26",8.74369111054302
"2010-11-27",8.39231000926955
"2010-11-28",9.23073106162392
"2010-11-29",10.2561143136283
"2010-11-30",8.9138193508572
"2010-12-01",8.65032450401942
"2010-12-02",8.39004140575575
"2010-12-03",8.3091845276863
"2010-12-04",8.22228507387272
"2010-12-05",9.28238192484115
"2010-12-06",9.92260366972836
"2010-12-07",9.16889318206201
"2010-12-08",8.74830491237962
"2010-12-09",8.81507308884446
"2010-12-10",9.76330552193627
"2010-12-11",8.56883642456808
"2010-12-12",8.92611897115338
"2010-12-13",9.12891337328045
"2010-12-14",9.7195647143752
"2010-12-15",8.78124833323686
"2010-12-16",8.48838210956212
"2010-12-17",8.53640741034004
"2010-12-18",8.14409846333852
"2010-12-19",9.10664513563742
"2010-12-20",9.11569996782206
"2010-12-21",9.68421151274841
"2010-12-22",8.80011394676631
"2010-12-23",8.54752839121231
"2010-12-24",8.3221510702129
"2010-12-25",8.09529377684465
"2010-12-26",8.92345797969497
"2010-12-27",9.37974553683691
"2010-12-28",8.90327158572421
"2010-12-29",8.87556669199055
"2010-12-30",8.44139147799996
"2010-12-31",8.59674347017425
"2011-01-01",9.00969189848934
"2011-01-02",9.39897529082673
"2011-01-03",9.99392223000734
"2011-01-04",9.06149227523977
"2011-01-05",8.97119446318447
"2011-01-06",8.94689552388845
"2011-01-07",9.18696938565294
"2011-01-08",9.0980671294934
"2011-01-09",10.8781037947059
"2011-01-10",9.38269576445829
"2011-01-11",9.19897604189713
"2011-01-12",8.62119278143472
"2011-01-13",8.61323037961318
"2011-01-14",8.69517199877606
"2011-01-15",8.72029728739272
"2011-01-16",9.50031980347665
"2011-01-17",9.34757739028127
"2011-01-18",8.78370269863522
"2011-01-19",8.70217786562968
"2011-01-20",8.6821990260005
"2011-01-21",8.48363640788739
"2011-01-22",8.40916244720253
"2011-01-23",8.97309789628247
"2011-01-24",9.55030649785165
"2011-01-25",8.78630387828258
"2011-01-26",8.60813018640834
"2011-01-27",8.49494758246892
"2011-01-28",8.44870019497094
"2011-01-29",8.19174002127746
"2011-01-30",8.38091517312361
"2011-01-31",9.07394774707063
"2011-02-01",8.35608503102148
"2011-02-02",8.3485378253861
"2011-02-03",8.53503310954457
"2011-02-04",8.43489794868941
"2011-02-05",8.5354259596773
"2011-02-06",8.99168672593482
"2011-02-07",9.77713036365961
"2011-02-08",8.63887970967284
"2011-02-09",8.28324144138542
"2011-02-10",8.27333659850449
"2011-02-11",8.15908865466791
"2011-02-12",7.91352101728389
"2011-02-13",7.8407064517494
"2011-02-14",8.02486215028641
"2011-02-15",7.97143099776935
"2011-02-16",8.47782846789396
"2011-02-17",7.95787735848981
"2011-02-18",8.02355239240435
"2011-02-19",7.54908271081229
"2011-02-20",7.51969240411654
"2011-02-21",7.87169266432365
"2011-02-22",7.68156036255954
"2011-02-23",7.73236922228439
"2011-02-24",7.78239033558746
"2011-02-25",7.65633716643018
"2011-02-26",7.48324441607385
"2011-02-27",7.59890045687141
"2011-02-28",7.78613643778307
"2011-03-01",7.75061473277041
"2011-03-02",7.76472054477148
"2011-03-03",7.70481192293259
"2011-03-04",7.6586995582683
"2011-03-05",7.34729970074316
"2011-03-06",7.54433210805369
"2011-03-07",7.74716496652033
"2011-03-08",7.6889133368648
"2011-03-09",7.77064523412918
"2011-03-10",7.61184239958042
"2011-03-11",7.48773376143644
"2011-03-12",7.55747290161475
"2011-03-13",7.56837926783652
"2011-03-14",7.52563997504154
"2011-03-15",7.66199755890189
"2011-03-16",7.41637847919293
"2011-03-17",7.44366368311559
"2011-03-18",7.31654817718298
"2011-03-19",7.17472430983638
"2011-03-20",7.24779258176785
"2011-03-21",7.41397029019044
"2011-03-22",7.52940645783701
"2011-03-23",7.63964228785801
"2011-03-24",8.26975694753298
"2011-03-25",8.33134542484572
"2011-03-26",7.78447323573647
"2011-03-27",7.48099216286952
"2011-03-28",7.58781721999343
"2011-03-29",7.67182679787878
"2011-03-30",7.59739632021279
"2011-03-31",7.67740043051481
"2011-04-01",7.48436864328613
"2011-04-02",7.26122509197192
"2011-04-03",7.39203156751459
"2011-04-04",7.42833319419081
"2011-04-05",7.55747290161475
"2011-04-06",7.48885295573346
"2011-04-07",7.42714413340862
"2011-04-08",8.21527695893663
"2011-04-09",8.49371983523059
"2011-04-10",8.14322675036744
"2011-04-11",8.12177741916107
"2011-04-12",8.20794694104862
"2011-04-13",8.5197898172635
"2011-04-14",8.57470709761684
"2011-04-15",8.04782935745784
"2011-04-16",7.48773376143644
"2011-04-17",7.56631101477246
"2011-04-18",7.9976631270201
"2011-04-19",8.00836557031292
"2011-04-20",7.91498300584839
"2011-04-21",7.8804263442924
"2011-04-22",7.84893372636407
"2011-04-23",7.50823877467866
"2011-04-24",7.66058546170326
"2011-04-25",8.02747653086048
"2011-04-26",8.10046489102936
"2011-04-27",8.18088094199639
"2011-04-28",8.33351070898294
"2011-04-29",8.64100247714252
"2011-04-30",8.46315930292375
"2011-05-01",8.01201823915906
"2011-05-02",7.79564653633459
"2011-05-03",7.70571282389443
"2011-05-04",7.77863014732581
"2011-05-05",7.81237820598861
"2011-05-06",7.56164174558878
"2011-05-07",7.26332961747684
"2011-05-08",7.35564110297425
"2011-05-09",7.47477218239787
"2011-05-10",7.53422832627409
"2011-05-11",7.62997570702779
"2011-05-12",7.62608275807238
"2011-05-13",7.44483327389219
"2011-05-14",7.11963563801764
"2011-05-15",7.37023064180708
"2011-05-16",7.54115245513631
"2011-05-17",7.5137092478397
"2011-05-18",7.59034694560257
"2011-05-19",7.54802896993501
"2011-05-20",7.36833968631138
"2011-05-21",7.11314210870709
"2011-05-22",7.23705902612474
"2011-05-23",7.48717369421374
"2011-05-24",7.61233683716775
"2011-05-25",8.21716859576607
"2011-05-26",7.66669020008009
"2011-05-27",7.32646561384032
"2011-05-28",7.09340462586877
"2011-05-29",7.13966033596492
"2011-05-30",7.40367029001237
"2011-05-31",7.42595365707754
"2011-06-01",7.43779512167193
"2011-06-02",7.55328660560042
"2011-06-03",7.32184971378836
"2011-06-04",7.10332206252611
"2011-06-05",7.11069612297883
"2011-06-06",7.48211892355212
"2011-06-07",7.54591815120932
"2011-06-08",7.32778053842163
"2011-06-09",7.21964204013074
"2011-06-10",7.36327958696304
"2011-06-11",7.18841273649695
"2011-06-12",7.25063551189868
"2011-06-13",7.4500795698075
"2011-06-14",7.19743535409659
"2011-06-15",7.41938058291869
"2011-06-16",7.37963215260955
"2011-06-17",7.40306109109009
"2011-06-18",7.51588908521513
"2011-06-19",7.63723438878947
"2011-06-20",7.52617891334615
"2011-06-21",7.3185395485679
"2011-06-22",7.38212436573751
"2011-06-23",7.74975340627444
"2011-06-24",7.67600993202889
"2011-06-25",7.26612877955645
"2011-06-26",7.58324752430336
"2011-06-27",7.56682847920833
"2011-06-28",7.56008046502183
"2011-06-29",7.63288550539513
"2011-06-30",7.50052948539529
"2011-07-01",7.42356844425917
"2011-07-02",7.39018142822643
"2011-07-03",7.21007962817079
"2011-07-04",7.94555542825349
"2011-07-05",7.5999019592085
"2011-07-06",7.56268124672188
"2011-07-07",7.61184239958042
"2011-07-08",8.99998964246073
"2011-07-09",8.73793385811414
"2011-07-10",8.26796230533871
"2011-07-11",7.77904864492556
"2011-07-12",7.57865685059476
"2011-07-13",7.60539236481493
"2011-07-14",8.29179710504873
"2011-07-15",7.61775957660851
"2011-07-16",7.35883089834235
"2011-07-17",7.68662133494462
"2011-07-18",7.75362354655975
"2011-07-19",7.77904864492556
"2011-07-20",8.05706068196577
"2011-07-21",7.8984110928116
"2011-07-22",7.79729127354747
"2011-07-23",7.51534457118044
"2011-07-24",7.48268182815465
"2011-07-25",7.88683299895506
"2011-07-26",8.39728289474368
"2011-07-27",8.26770566476243
"2011-07-28",8.23615566168312
"2011-07-29",8.38890517111471
"2011-07-30",9.0788640091878
"2011-07-31",9.63299030483845
"2011-08-01",8.94780609305705
"2011-08-02",8.53934599605737
"2011-08-03",8.3478273457825
"2011-08-04",8.32530602975258
"2011-08-05",8.25556865328375
"2011-08-06",8.09712193091871
"2011-08-07",8.13593277200489
"2011-08-08",8.01895468315572
"2011-08-09",8.0861025356691
"2011-08-10",8.13329386122263
"2011-08-11",8.04974629095219
"2011-08-12",8.19063168090354
"2011-08-13",8.04334217044161
"2011-08-14",8.43814998407578
"2011-08-15",8.10741881171997
"2011-08-16",8.16876982367527
"2011-08-17",8.17470288246946
"2011-08-18",8.29129585190541
"2011-08-19",8.3059782109673
"2011-08-20",8.42310226801664
"2011-08-21",8.75621009188674
"2011-08-22",8.72583205652757
"2011-08-23",8.70748291785937
"2011-08-24",8.51077262361331
"2011-08-25",8.70217786562968
"2011-08-26",8.580543506917
"2011-08-27",9.22542600939422
"2011-08-28",8.41116578677071
"2011-08-29",8.45190772471761
"2011-08-30",8.77183540978982
"2011-08-31",8.23880116587155
"2011-09-01",8.15708378502887
"2011-09-03",8.03915739047324
"2011-09-04",8.1185050675871
"2011-09-05",9.18563775933581
"2011-09-06",9.15239341202133
"2011-09-07",9.02617712030286
"2011-09-08",9.74226190403691
"2011-09-09",10.0828463914793
"2011-09-10",9.11107237031751
"2011-09-11",9.73878978049572
"2011-09-12",9.614938437645
"2011-09-13",9.34801317710126
"2011-09-14",8.55429627936774
"2011-09-15",8.44955654270043
"2011-09-16",8.43054538469057
"2011-09-17",8.60538720215215
"2011-09-18",9.219894584781
"2011-09-19",9.50076867009599
"2011-09-20",9.52230033688749
"2011-09-21",8.47886807709457
"2011-09-22",8.28349412616251
"2011-09-23",8.26898820950666
"2011-09-24",8.28324144138542
"2011-09-25",9.03013657115323
"2011-09-26",10.2525586604481
"2011-09-27",9.16659744902826
"2011-09-28",8.27537637483641
"2011-09-29",8.3466420902212
"2011-09-30",8.42156296040099
"2011-10-01",8.19450550976564
"2011-10-02",8.87766093359367
"2011-10-03",8.9941724343984
"2011-10-04",9.55676293945056
"2011-10-05",8.4144957931779
"2011-10-06",8.31139827843664
"2011-10-07",8.365672383775
"2011-10-08",8.14902386805177
"2011-10-09",8.96826881077645
"2011-10-10",8.88322423027899
"2011-10-11",8.70450228972123
"2011-10-12",8.23297179059344
"2011-10-13",8.17301131172497
"2011-10-14",8.13446757027756
"2011-10-15",8.83433697401764
"2011-10-16",9.08975340898706
"2011-10-17",9.0107912695156
"2011-10-18",8.71751837264977
"2011-10-19",8.42200300441249
"2011-10-21",8.20712916807133
"2011-10-22",8.05484022110102
"2011-10-23",8.83156587912106
"2011-10-24",10.1827467519768
"2011-10-25",8.80986280537906
"2011-10-26",8.76013937002663
"2011-10-27",8.88502565805085
"2011-10-28",8.56159277871292
"2011-10-29",8.2495751500002
"2011-10-30",9.35660287895444
"2011-10-31",9.12750209366718
"2011-11-01",8.79102985704596
"2011-11-02",8.65347080970879
"2011-11-03",8.74337213127397
"2011-11-04",8.86742743852498
"2011-11-05",8.44009614103127
"2011-11-06",9.37568530456302
"2011-11-07",9.74102744483773
"2011-11-08",8.83622857152601
"2011-11-09",8.46104603079324
"2011-11-10",8.21635833238616
"2011-11-11",8.22844388300403
"2011-11-12",8.0471895621705
"2011-11-13",9.07234187381889
"2011-11-14",9.46761478200654
"2011-11-15",8.98669669562029
"2011-11-16",8.43923164994653
"2011-11-17",8.42398080969406
"2011-11-18",8.58802437217683
"2011-11-19",8.25400859056484
"2011-11-20",8.74512525946224
"2011-11-21",9.49514330367712
"2011-11-22",8.72469504674049
"2011-11-23",8.35960327084147
"2011-11-24",8.76374072050946
"2011-11-25",8.7279402223939
"2011-11-26",8.38548870041881
"2011-11-27",9.3130774494273
"2011-11-28",9.3061958576197
"2011-11-29",9.84675845829004
"2011-11-30",8.79679268767466
"2011-12-01",8.64611397148308
"2011-12-02",8.9398431242785
"2011-12-03",8.84375938191798
"2011-12-04",9.7005142080113
"2011-12-05",9.53914039514886
"2011-12-06",8.9082888855571
"2011-12-07",9.02183976410551
"2011-12-08",9.10963566785455
"2011-12-09",8.87164566750187
"2011-12-10",8.38228942895144
"2011-12-11",9.23229753932823
"2011-12-12",9.85287823470959
"2011-12-13",8.84707231256781
"2011-12-14",8.53346016388011
"2011-12-15",8.58802437217683
"2011-12-16",8.48549610467298
"2011-12-17",8.18979961872823
"2011-12-18",9.49687178267057
"2011-12-19",9.46280968867222
"2011-12-20",8.84347078162738
"2011-12-21",8.36310917603352
"2011-12-22",8.60575336839572
"2011-12-23",6.58617165485467
"2011-12-26",7.63578686139558
"2011-12-27",9.24879155835043
"2011-12-28",8.88072457615146
"2011-12-29",8.69617584694468
"2011-12-30",8.45382731579442
"2011-12-31",8.14467918344776
"2012-01-01",9.07635173197287
"2012-01-02",10.2446985435045
"2012-01-03",9.85828095969805
"2012-01-04",9.18758338485357
"2012-01-05",8.76248954737158
"2012-01-06",8.5016733797582
"2012-01-07",8.65521448931361
"2012-01-08",10.0388921895423
"2012-01-09",9.46436224293533
"2012-01-10",8.97309789628247
"2012-01-11",8.95557714628151
"2012-01-12",8.91945316857545
"2012-01-13",8.72631895096224
"2012-01-14",8.73921611506174
"2012-01-15",10.26196586942
"2012-01-16",10.5694947531438
"2012-01-17",9.56120848888113
"2012-01-18",9.60400276796519
"2012-01-19",10.0861007334703
"2012-01-20",9.72841962445348
"2012-01-21",9.41205597587677
"2012-01-22",9.84357829978222
"2012-01-23",11.5721750241742
"2012-01-24",10.2817184876905
"2012-01-25",10.1697672187275
"2012-01-26",9.68290322361684
"2012-01-27",9.89550578279447
"2012-01-28",9.37627844951961
"2012-01-29",9.58217975243469
"2012-01-30",10.3414521187349
"2012-01-31",10.3339704236196
"2012-02-01",10.2182252970113
"2012-02-02",9.73406247747719
"2012-02-03",10.1874627630566
"2012-02-04",9.88857693980037
"2012-02-05",11.075086947327
"2012-02-06",12.6735418157462
"2012-02-07",10.9246967023573
"2012-02-08",10.1815358690196
"2012-02-09",9.86339445896968
"2012-02-10",9.92573816147095
"2012-02-11",9.40153907670774
"2012-02-12",9.33441468707811
"2012-02-13",9.14750706280461
"2012-02-14",8.91395385889425
"2012-02-15",9.1801903950253
"2012-02-16",9.05718919248201
"2012-02-17",8.71275997496021
"2012-02-18",8.40312823512826
"2012-02-19",8.29479935899257
"2012-02-20",9.11591979635669
"2012-02-21",8.95156964301882
"2012-02-22",8.3513747067213
"2012-02-23",8.65381978894806
"2012-02-24",8.6429443967218
"2012-02-25",8.71620797115185
"2012-02-26",8.36497397843873
"2012-02-27",8.37378460812088
"2012-02-28",8.51719319141624
"2012-02-29",8.31825432879885
"2012-03-01",8.39547743273214
"2012-03-02",8.3228800217699
"2012-03-03",8.24564690087386
"2012-03-04",8.63194942871443
"2012-03-05",8.31066090590723
"2012-03-06",8.43294163896865
"2012-03-07",11.6448305358502
"2012-03-08",11.3632879189498
"2012-03-09",10.6929444132335
"2012-03-10",10.3343929611261
"2012-03-11",9.98608085083998
"2012-03-12",10.2820952064744
"2012-03-13",10.1943645158844
"2012-03-14",10.0954706196007
"2012-03-15",10.1468650106811
"2012-03-16",10.140888975597
"2012-03-17",10.2095373998461
"2012-03-18",10.033682134194
"2012-03-19",11.0828346170357
"2012-03-20",11.1744832892926
"2012-03-21",10.7792895676801
"2012-03-22",9.9475044379529
"2012-03-23",9.37602428761711
"2012-03-24",8.99776577201121
"2012-03-25",8.83287946027762
"2012-03-26",8.89822898560123
"2012-03-27",8.76467807411661
"2012-03-28",8.54110501146255
"2012-03-29",8.39615486303918
"2012-03-30",8.31238059678675
"2012-03-31",8.34117174717076
"2012-04-01",8.1300590399928
"2012-04-02",8.35819745992578
"2012-04-03",8.35561499576018
"2012-04-04",8.18172045512811
"2012-04-05",8.10952565975287
"2012-04-06",8.06463647577422
"2012-04-07",7.82324569068552
"2012-04-08",7.85476918349913
"2012-04-09",8.10167774745457
"2012-04-10",8.09040229659332
"2012-04-11",7.98989937494294
"2012-04-12",8.09894674894334
"2012-04-13",8.65381978894806
"2012-04-14",8.04109100370863
"2012-04-15",8.04974629095219
"2012-04-16",8.22147894726719
"2012-04-17",8.17075142375753
"2012-04-18",8.3354314778808
"2012-04-19",8.25660734462616
"2012-04-20",8.05769419481559
"2012-04-21",7.70796153183549
"2012-04-22",7.91717198884578
"2012-04-23",8.2602342916073
"2012-04-24",8.28803156777646
"2012-04-25",8.36869318309779
"2012-04-26",8.63355299253243
"2012-04-27",9.27246974344173
"2012-04-28",8.67556352738768
"2012-04-29",8.48342956126343
"2012-05-01",8.17188200612782
"2012-05-02",8.20658361432075
"2012-05-03",8.18896686364888
"2012-05-04",8.03073492409854
"2012-05-05",8.05484022110102
"2012-05-06",9.15514473650823
"2012-05-07",8.83331693749932
"2012-05-08",8.34972083747249
"2012-05-09",8.18339736999843
"2012-05-10",7.95647679803678
"2012-05-11",7.86940171257709
"2012-05-12",7.70930833338587
"2012-05-13",7.81923445385907
"2012-05-14",7.83241092718792
"2012-05-15",7.88683299895506
"2012-05-16",8.03786623470962
"2012-05-17",7.952615111651
"2012-05-18",7.76768727718691
"2012-05-19",7.47816969415979
"2012-05-20",7.539027055824
"2012-05-21",7.99799931797973
"2012-05-22",8.30967689598773
"2012-05-23",8.02878116248715
"2012-05-24",7.79028238070348
"2012-05-25",7.76174498465891
"2012-05-26",7.47647238116391
"2012-05-27",7.63964228785801
"2012-05-28",7.65586401761606
"2012-05-29",7.81963630236759
"2012-05-30",7.81359155295243
"2012-05-31",7.99057688174392
"2012-06-01",7.81278281857758
"2012-06-02",7.65775527113487
"2012-06-03",7.69439280262942
"2012-06-04",7.84149292446001
"2012-06-05",7.93343838762749
"2012-06-06",7.6511201757027
"2012-06-07",7.72356247227797
"2012-06-08",7.88004820097158
"2012-06-09",7.94093976232779
"2012-06-10",7.75876054415766
"2012-06-11",7.63336964967958
"2012-06-12",7.84854348245668
"2012-06-13",7.89729647259588
"2012-06-14",7.72223474470961
"2012-06-15",7.71244383427499
"2012-06-16",7.53955882930103
"2012-06-17",7.91169052070834
"2012-06-18",7.80139132029149
"2012-06-19",8.4013333053217
"2012-06-20",8.18144069571937
"2012-06-21",7.86288203464149
"2012-06-22",7.92407232492342
"2012-06-23",7.56682847920833
"2012-06-24",7.51914995766982
"2012-06-25",7.64873978895624
"2012-06-26",7.77064523412918
"2012-06-27",7.60986220091355
"2012-06-28",7.59186171488993
"2012-06-29",7.539027055824
"2012-06-30",7.34536484041687
"2012-07-01",7.46336304552002
"2012-07-02",7.51479976048867
"2012-07-03",7.6425241342329
"2012-07-04",7.67600993202889
"2012-07-05",7.55799495853081
"2012-07-06",7.6889133368648
"2012-07-07",7.60638738977265
"2012-07-08",7.58222919427646
"2012-07-09",7.74196789982069
"2012-07-10",7.78239033558746
"2012-07-11",8.00636756765025
"2012-07-12",8.65102453904976
"2012-07-13",8.40357646462927
"2012-07-14",8.3850322878139
"2012-07-15",8.02812905943176
"2012-07-16",7.95787735848981
"2012-07-17",7.99530662029082
"2012-07-18",7.99226864327075
"2012-07-19",7.9359451033537
"2012-07-20",7.98786409608569
"2012-07-21",7.78364059622125
"2012-07-22",7.8087293067444
"2012-07-23",8.0532511535491
"2012-07-24",7.97590836016554
"2012-07-25",8.12237124340655
"2012-07-26",8.55986946569667
"2012-07-27",8.9274468162562
"2012-07-28",8.28576542051433
"2012-07-29",8.28399930424853
"2012-07-30",8.16337131645991
"2012-07-31",7.91425227874244
"2012-08-01",7.86441990499457
"2012-08-02",8.07215530818825
"2012-08-03",8.0802374162167
"2012-08-04",8.12088602109284
"2012-08-05",8.11312710422178
"2012-08-06",8.14438886554762
"2012-08-07",8.06463647577422
"2012-08-08",7.944846711002
"2012-08-09",8.24143968982973
"2012-08-10",9.00736702745136
"2012-08-11",8.66233195708248
"2012-08-12",8.80056599227992
"2012-08-13",8.3742461820963
"2012-08-14",8.56407677731509
"2012-08-15",8.38434727808281
"2012-08-16",8.12651816878071
"2012-08-17",8.39072252736229
"2012-08-18",8.3351915834332
"2012-08-19",8.9278448262117
"2012-08-20",9.0079793598445
"2012-08-21",8.37816098272068
"2012-08-22",8.20330402679528
"2012-08-23",8.38571682862785
"2012-08-24",8.31115254800169
"2012-08-25",8.74145611599836
"2012-08-26",9.44295889365291
"2012-08-27",9.14590851181679
"2012-08-28",8.58951385299586
"2012-08-29",8.46484671104403
"2012-08-30",8.36590507720246
"2012-08-31",8.56541176368671
"2012-09-01",8.4724050086261
"2012-09-02",8.96648377906443
"2012-09-03",8.56006109164341
"2012-09-04",8.4690528160883
"2012-09-05",8.74385056203024
"2012-09-06",10.0138206842205
"2012-09-07",8.69114649853968
"2012-09-08",8.78094111357239
"2012-09-09",9.83900236330972
"2012-09-10",11.614940390377
"2012-09-11",9.62865589206317
"2012-09-12",8.78293635634926
"2012-09-13",8.68118104152169
"2012-09-14",9.00097644407034
"2012-09-15",8.74623928838306
"2012-09-16",9.8072519446553
"2012-09-17",9.61266722758384
"2012-09-18",10.5920994642943
"2012-09-19",8.75542238014849
"2012-09-20",8.56063574925907
"2012-09-21",9.40516674990861
"2012-09-22",8.45807992692373
"2012-09-23",9.54959444997195
"2012-09-24",9.60602446822924
"2012-09-25",8.67726913926287
"2012-09-26",8.17103418920548
"2012-09-27",8.24143968982973
"2012-09-28",8.51097389160232
"2012-09-29",8.32360844234357
"2012-09-30",9.25922576970599
"2012-10-01",9.84966474583862
"2012-10-02",8.83317113302287
"2012-10-03",8.49780647761605
"2012-10-04",8.63408694288774
"2012-10-05",9.04227668692893
"2012-10-06",8.55004752828718
"2012-10-07",9.81809304951918
"2012-10-08",9.9020865716205
"2012-10-09",8.91637191488169
"2012-10-10",8.33206770728955
"2012-10-11",8.23668532271246
"2012-10-12",8.40178233990491
"2012-10-13",8.24170315972982
"2012-10-14",9.03562977818356
"2012-10-15",9.10409057213347
"2012-10-16",10.8321415433937
"2012-10-17",8.7787879291047
"2012-10-18",8.48011418317482
"2012-10-19",8.48941081040379
"2012-10-20",8.25062008217469
"2012-10-21",9.54344981789221
"2012-10-22",9.09717167387054
"2012-10-23",8.66939912430557
"2012-10-24",8.34924780056679
"2012-10-25",8.34069464792507
"2012-10-26",8.49474306257865
"2012-10-27",8.53326337159373
"2012-10-28",9.21979553074694
"2012-10-29",10.4442990717924
"2012-10-30",8.87696334026227
"2012-10-31",8.68185981297147
"2012-11-01",8.49821422481843
"2012-11-02",8.56845648535378
"2012-11-03",8.45871626165726
"2012-11-04",9.71818154670121
"2012-11-05",9.68700923909068
"2012-11-06",8.83010431791379
"2012-11-07",8.38799525294456
"2012-11-08",8.4984180360899
"2012-11-09",8.84721610435754
"2012-11-10",8.28096440055337
"2012-11-11",9.26492324974647
"2012-11-12",9.11173476822206
"2012-11-13",8.70682132339263
"2012-11-14",8.33182700443606
"2012-11-15",8.36660283278374
